instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11115,Summer,2012,4,7,Holiday,Friday,Working Day,1,13.940000000000001,15.909999999999998,61.0,15.001299999999999,13,283,296
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11116,Summer,2012,4,8,Holiday,Friday,Working Day,1,15.58,19.695,46.0,11.0014,24,539,563
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11117,Summer,2012,4,9,Holiday,Friday,Working Day,1,17.22,21.21,41.0,11.0014,36,294,330
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11118,Summer,2012,4,10,Holiday,Friday,Working Day,1,18.04,21.97,38.0,12.998000000000001,59,133,192
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11119,Summer,2012,4,11,Holiday,Friday,Working Day,1,18.86,22.725,36.0,8.9981,75,158,233
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11120,Summer,2012,4,12,Holiday,Friday,Working Day,1,20.5,24.240000000000002,31.0,0.0,104,218,322
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11121,Summer,2012,4,13,Holiday,Friday,Working Day,1,21.32,25.0,27.0,19.0012,112,246,358
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11122,Summer,2012,4,14,Holiday,Friday,Working Day,1,21.32,25.0,27.0,0.0,125,223,348
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11123,Summer,2012,4,15,Holiday,Friday,Working Day,1,22.14,25.759999999999998,28.000000000000004,16.997899999999998,115,237,352
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11124,Summer,2012,4,16,Holiday,Friday,Working Day,1,22.96,26.515,26.0,16.997899999999998,113,350,463
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11125,Summer,2012,4,17,Holiday,Friday,Working Day,1,22.96,26.515,24.0,11.0014,117,621,738
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11126,Summer,2012,4,18,Holiday,Friday,Working Day,1,22.14,25.759999999999998,26.0,8.9981,107,564,671
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11127,Summer,2012,4,19,Holiday,Friday,Working Day,1,22.14,25.759999999999998,24.0,11.0014,75,352,427
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11128,Summer,2012,4,20,Holiday,Friday,Working Day,1,20.5,24.240000000000002,28.999999999999996,8.9981,44,242,286
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11129,Summer,2012,4,21,Holiday,Friday,Working Day,1,20.5,24.240000000000002,36.0,0.0,36,153,189
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11130,Summer,2012,4,22,Holiday,Friday,Working Day,1,18.04,21.97,62.0,7.0015,34,181,215
469,2012-04-13,Summer,2012,4,Not Holiday,Friday,Working Day,1,18.142500000000002,21.590400000000002,40.8333,10.416557,1252,5146,6398,11131,Summer,2012,4,23,Holiday,Friday,Working Day,1,17.22,21.21,62.0,6.0032,35,163,198
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11132,Summer,2012,4,0,Holiday,Saturday,Holiday,1,16.400000000000002,20.455000000000002,57.99999999999999,8.9981,11,85,96
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11133,Summer,2012,4,1,Holiday,Saturday,Holiday,1,16.400000000000002,20.455000000000002,57.99999999999999,8.9981,10,60,70
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11134,Summer,2012,4,2,Holiday,Saturday,Holiday,1,15.58,19.695,66.0,8.9981,3,53,56
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11135,Summer,2012,4,3,Holiday,Saturday,Holiday,1,14.76,18.18,66.0,6.0032,6,26,32
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11136,Summer,2012,4,4,Holiday,Saturday,Holiday,1,14.76,18.18,71.0,7.0015,5,9,14
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11137,Summer,2012,4,5,Holiday,Saturday,Holiday,1,14.76,18.18,66.0,7.0015,2,5,7
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11138,Summer,2012,4,6,Holiday,Saturday,Holiday,1,13.940000000000001,16.665,76.0,11.0014,2,19,21
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11139,Summer,2012,4,7,Holiday,Saturday,Holiday,1,14.76,18.18,71.0,7.0015,8,56,64
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11140,Summer,2012,4,8,Holiday,Saturday,Holiday,1,14.76,17.424999999999997,71.0,8.9981,24,136,160
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11141,Summer,2012,4,9,Holiday,Saturday,Holiday,1,17.22,21.21,54.0,8.9981,59,206,265
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11142,Summer,2012,4,10,Holiday,Saturday,Holiday,1,18.86,22.725,51.0,11.0014,139,267,406
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11143,Summer,2012,4,11,Holiday,Saturday,Holiday,1,21.32,25.0,45.0,12.998000000000001,207,357,564
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11144,Summer,2012,4,12,Holiday,Saturday,Holiday,1,23.779999999999998,27.275,35.0,16.997899999999998,274,404,678
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11145,Summer,2012,4,13,Holiday,Saturday,Holiday,1,25.419999999999998,31.06,33.0,19.999499999999998,308,370,678
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11146,Summer,2012,4,14,Holiday,Saturday,Holiday,2,26.240000000000002,31.06,27.0,30.002599999999997,288,372,660
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11147,Summer,2012,4,15,Holiday,Saturday,Holiday,2,26.240000000000002,31.06,27.0,23.9994,311,347,658
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11148,Summer,2012,4,16,Holiday,Saturday,Holiday,2,26.240000000000002,31.06,27.0,23.9994,253,329,582
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11149,Summer,2012,4,17,Holiday,Saturday,Holiday,2,25.419999999999998,31.06,33.0,16.997899999999998,251,309,560
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11150,Summer,2012,4,18,Holiday,Saturday,Holiday,2,25.419999999999998,31.06,35.0,15.001299999999999,197,284,481
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11151,Summer,2012,4,19,Holiday,Saturday,Holiday,2,24.599999999999998,31.06,40.0,11.0014,163,296,459
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11152,Summer,2012,4,20,Holiday,Saturday,Holiday,2,22.96,26.515,46.0,8.9981,112,209,321
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11153,Summer,2012,4,21,Holiday,Saturday,Holiday,2,22.96,26.515,43.0,8.9981,53,167,220
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11154,Summer,2012,4,22,Holiday,Saturday,Holiday,2,22.14,25.759999999999998,52.0,11.0014,64,148,212
470,2012-04-14,Summer,2012,4,Not Holiday,Saturday,Holiday,1,20.294999999999998,24.3998,50.29169999999999,12.791439,2795,4665,7460,11155,Summer,2012,4,23,Holiday,Saturday,Holiday,2,22.14,25.759999999999998,56.00000000000001,12.998000000000001,45,151,196
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11156,Summer,2012,4,0,Holiday,Sunday,Holiday,2,22.14,25.759999999999998,56.00000000000001,12.998000000000001,30,94,124
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11157,Summer,2012,4,1,Holiday,Sunday,Holiday,2,22.14,25.759999999999998,56.00000000000001,11.0014,17,89,106
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11158,Summer,2012,4,2,Holiday,Sunday,Holiday,2,22.14,25.759999999999998,56.00000000000001,7.0015,20,54,74
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11159,Summer,2012,4,3,Holiday,Sunday,Holiday,2,21.32,25.0,59.0,8.9981,18,27,45
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11160,Summer,2012,4,4,Holiday,Sunday,Holiday,2,22.14,25.759999999999998,52.0,0.0,2,10,12
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11161,Summer,2012,4,5,Holiday,Sunday,Holiday,1,20.5,24.240000000000002,68.0,11.0014,4,6,10
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11162,Summer,2012,4,6,Holiday,Sunday,Holiday,1,20.5,24.240000000000002,63.0,8.9981,5,11,16
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11163,Summer,2012,4,7,Holiday,Sunday,Holiday,1,20.5,24.240000000000002,63.0,7.0015,16,30,46
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11164,Summer,2012,4,8,Holiday,Sunday,Holiday,1,21.32,25.0,59.0,0.0,33,64,97
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11165,Summer,2012,4,9,Holiday,Sunday,Holiday,1,22.14,25.759999999999998,56.00000000000001,15.001299999999999,97,154,251
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11166,Summer,2012,4,10,Holiday,Sunday,Holiday,1,23.779999999999998,27.275,53.0,15.001299999999999,186,235,421
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11167,Summer,2012,4,11,Holiday,Sunday,Holiday,1,25.419999999999998,31.06,46.0,19.999499999999998,227,301,528
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11168,Summer,2012,4,12,Holiday,Sunday,Holiday,1,26.240000000000002,31.06,44.0,19.0012,275,360,635
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11169,Summer,2012,4,13,Holiday,Sunday,Holiday,1,27.060000000000002,31.06,44.0,19.0012,298,383,681
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11170,Summer,2012,4,14,Holiday,Sunday,Holiday,1,28.7,31.819999999999997,39.0,19.0012,282,346,628
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11171,Summer,2012,4,15,Holiday,Sunday,Holiday,1,28.7,31.819999999999997,39.0,26.0027,266,351,617
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11172,Summer,2012,4,16,Holiday,Sunday,Holiday,1,29.52,32.574999999999996,39.0,23.9994,286,330,616
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11173,Summer,2012,4,17,Holiday,Sunday,Holiday,1,28.7,31.819999999999997,42.0,22.0028,262,361,623
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11174,Summer,2012,4,18,Holiday,Sunday,Holiday,1,28.7,31.819999999999997,42.0,16.997899999999998,184,295,479
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11175,Summer,2012,4,19,Holiday,Sunday,Holiday,1,28.7,31.819999999999997,42.0,16.997899999999998,114,265,379
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11176,Summer,2012,4,20,Holiday,Sunday,Holiday,1,26.240000000000002,31.06,50.0,15.001299999999999,86,205,291
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11177,Summer,2012,4,21,Holiday,Sunday,Holiday,1,25.419999999999998,31.06,56.99999999999999,16.997899999999998,76,153,229
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11178,Summer,2012,4,22,Holiday,Sunday,Holiday,1,27.880000000000003,31.819999999999997,44.0,23.9994,37,97,134
471,2012-04-15,Summer,2012,4,Not Holiday,Sunday,Holiday,1,24.873347,28.69375,50.79169999999999,15.083643,2846,4286,7132,11179,Summer,2012,4,23,Holiday,Sunday,Holiday,1,27.060000000000002,31.06,50.0,26.0027,25,65,90
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11180,Summer,2012,4,0,Not Holiday,Monday,Holiday,1,26.240000000000002,31.06,53.0,22.0028,15,26,41
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11181,Summer,2012,4,1,Not Holiday,Monday,Holiday,1,25.419999999999998,30.305,61.0,23.9994,7,21,28
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11182,Summer,2012,4,2,Not Holiday,Monday,Holiday,1,24.599999999999998,30.305,64.0,16.997899999999998,5,9,14
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11183,Summer,2012,4,3,Not Holiday,Monday,Holiday,1,23.779999999999998,27.275,68.0,12.998000000000001,3,5,8
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11184,Summer,2012,4,4,Not Holiday,Monday,Holiday,1,22.14,25.759999999999998,77.0,15.001299999999999,0,6,6
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11185,Summer,2012,4,5,Not Holiday,Monday,Holiday,1,22.14,25.759999999999998,77.0,15.001299999999999,4,34,38
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11186,Summer,2012,4,6,Not Holiday,Monday,Holiday,1,21.32,25.0,83.0,11.0014,10,123,133
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11187,Summer,2012,4,7,Not Holiday,Monday,Holiday,1,21.32,25.0,83.0,8.9981,20,367,387
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11188,Summer,2012,4,8,Not Holiday,Monday,Holiday,2,22.96,26.515,83.0,11.0014,48,549,597
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11189,Summer,2012,4,9,Not Holiday,Monday,Holiday,1,25.419999999999998,30.305,69.0,15.001299999999999,59,238,297
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11190,Summer,2012,4,10,Not Holiday,Monday,Holiday,1,25.419999999999998,30.305,69.0,16.997899999999998,75,149,224
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11191,Summer,2012,4,11,Not Holiday,Monday,Holiday,1,26.240000000000002,30.305,65.0,16.997899999999998,115,136,251
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11192,Summer,2012,4,12,Not Holiday,Monday,Holiday,1,27.880000000000003,31.819999999999997,56.99999999999999,16.997899999999998,75,196,271
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11193,Summer,2012,4,13,Not Holiday,Monday,Holiday,1,30.34,33.335,45.0,19.999499999999998,79,184,263
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11194,Summer,2012,4,14,Not Holiday,Monday,Holiday,1,31.16,34.089999999999996,45.0,22.0028,105,183,288
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11195,Summer,2012,4,15,Not Holiday,Monday,Holiday,1,32.800000000000004,34.849999999999994,33.0,30.002599999999997,81,194,275
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11196,Summer,2012,4,16,Not Holiday,Monday,Holiday,1,32.800000000000004,34.849999999999994,33.0,31.0009,92,266,358
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11197,Summer,2012,4,17,Not Holiday,Monday,Holiday,1,32.800000000000004,34.849999999999994,33.0,26.0027,111,601,712
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11198,Summer,2012,4,18,Not Holiday,Monday,Holiday,1,32.800000000000004,34.849999999999994,31.0,26.0027,87,589,676
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11199,Summer,2012,4,19,Not Holiday,Monday,Holiday,1,31.16,33.335,35.0,26.0027,61,461,522
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11200,Summer,2012,4,20,Not Holiday,Monday,Holiday,1,30.34,32.574999999999996,37.0,19.999499999999998,48,327,375
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11201,Summer,2012,4,21,Not Holiday,Monday,Holiday,1,27.880000000000003,31.819999999999997,51.0,16.997899999999998,39,232,271
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11202,Summer,2012,4,22,Not Holiday,Monday,Holiday,1,27.880000000000003,31.819999999999997,51.0,16.997899999999998,35,179,214
472,2012-04-16,Summer,2012,4,Holiday,Monday,Holiday,1,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,1198,5172,6370,11203,Summer,2012,4,23,Not Holiday,Monday,Holiday,1,28.7,31.819999999999997,45.0,19.999499999999998,24,97,121
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11204,Summer,2012,4,0,Holiday,Tuesday,Working Day,1,27.060000000000002,31.06,54.0,12.998000000000001,10,33,43
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11205,Summer,2012,4,1,Holiday,Tuesday,Working Day,1,26.240000000000002,31.06,56.99999999999999,11.0014,6,5,11
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11206,Summer,2012,4,2,Holiday,Tuesday,Working Day,1,22.96,26.515,83.0,7.0015,1,3,4
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11207,Summer,2012,4,3,Holiday,Tuesday,Working Day,1,22.96,26.515,83.0,6.0032,0,6,6
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11208,Summer,2012,4,4,Holiday,Tuesday,Working Day,1,27.060000000000002,31.06,44.0,15.001299999999999,3,6,9
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11209,Summer,2012,4,5,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,53.0,16.997899999999998,1,29,30
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11210,Summer,2012,4,6,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,46.0,16.997899999999998,8,136,144
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11211,Summer,2012,4,7,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,43.0,16.997899999999998,18,443,461
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11212,Summer,2012,4,8,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,43.0,15.001299999999999,42,631,673
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11213,Summer,2012,4,9,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,38.0,32.9975,71,329,400
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11214,Summer,2012,4,10,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,38.0,27.999299999999998,52,165,217
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11215,Summer,2012,4,11,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,33.0,27.999299999999998,65,174,239
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11216,Summer,2012,4,12,Holiday,Tuesday,Working Day,1,24.599999999999998,31.06,33.0,23.9994,65,179,244
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11217,Summer,2012,4,13,Holiday,Tuesday,Working Day,1,25.419999999999998,31.06,28.999999999999996,16.997899999999998,52,187,239
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11218,Summer,2012,4,14,Holiday,Tuesday,Working Day,1,26.240000000000002,31.06,27.0,19.0012,59,198,257
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11219,Summer,2012,4,15,Holiday,Tuesday,Working Day,1,27.060000000000002,31.06,24.0,22.0028,91,217,308
473,2012-04-17,Summer,2012,4,Not Holiday,Tuesday,Working Day,1,24.941653000000002,29.92435,39.0417,18.333143,989,5702,6691,11220,Summer,2012,4,16,Holiday,Tuesday,Working Day,1,27.880000000000003,31.06,22.0,23.9994,50,320,370
